allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)
g02671_00004	g02671	NA	putative DNA primase-phage associated	90	2	17	1	1	1	0	0	0	0	17	putative DNA primase-phage associated(17)	NA(17)	1617	1875	1859.82
g02672_00004	g02672	walK	multi-sensor signal transduction histidine kinase%2C WalK	90	2	778	1	1	1	0	0	0	0	778	multi-sensor signal transduction histidine kinase%2C WalK(778)	walK(778)	465	1857	1822.01
g04774_00004	g04774	NA	hypothetical protein	90	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	177	177	177.00
g03266_00004	g03266	NA	hypothetical protein	90	1	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	447	447	447.00
g00585_00004	g00585	NA	antibiotic biosynthesis monooxygenase	90	8	778	1	1	1	0	0	0	0	778	antibiotic biosynthesis monooxygenase(778)	NA(778)	324	480	443.17
g00657_00005	g00657	NA	hypothetical protein	90	12	200	1	1	1	0	0	0	0	200	hypothetical protein(200)	NA(200)	123	201	199.88
g00657_00007	g00657	NA	hypothetical protein	90	12	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	255	255	255.00
g02405_00004	g02405	NA	hypothetical protein	90	3	18	1	1	1	0	0	0	0	18	hypothetical protein(18)	NA(18)	135	135	135.00
g04258_00004	g04258	NA	hypothetical protein	90	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	372	372	372.00
g02361_00007	g02361	NA	hypothetical protein	90	3	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	249	249	249.00
g02361_00008	g02361	NA	hypothetical protein	90	3	20	1	1	1	0	0	0	0	20	hypothetical protein(20)	NA(20)	240	240	240.00
g02666_00004	g02666	mobA	Mobilization protein A	90	2	2	1	1	1	0	0	0	0	2	Mobilization protein A(1):hypothetical protein(1)	NA(1):mobA(1)	879	1923	1401.00
g03552_00004	g03552	plsY	Glycerol-3-phosphate acyltransferase	90	1	776	1	1	1	0	0	0	0	776	Glycerol-3-phosphate acyltransferase(776)	plsY(776)	447	609	608.79
g00021_00004	g00021	mntC	ABC superfamily ATP binding cassette transporter%2C binding protein	90	1	778	1	1	1	0	0	0	0	778	ABC superfamily ATP binding cassette transporter%2C binding protein(778)	mntC(778)	930	939	930.01
g01970_00004	g01970	rpmH	50S ribosomal protein L34	90	4	778	1	1	1	0	0	0	0	778	50S ribosomal protein L34(778)	rpmH(778)	138	144	138.01
g03164_00004	g03164	NA	hypothetical protein	90	1	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	315	519	451.00
g03467_00004	g03467	NA	hypothetical protein	90	1	14	1	1	1	0	0	0	0	14	hypothetical protein(14)	NA(14)	669	669	669.00
g03949_00004	g03949	NA	ABC superfamily ATP binding cassette transporter%2C ABC protein	90	1	2	1	1	1	0	0	0	0	2	ABC superfamily ATP binding cassette transporter%2C ABC protein(2)	NA(2)	882	882	882.00
g02106_00004	g02106	NA	hypothetical protein	90	3	69	1	1	1	0	0	0	0	69	hypothetical protein(69)	NA(69)	594	744	707.83
g04373_00004	g04373	NA	hypothetical protein	90	1	15	1	1	1	0	0	0	0	15	hypothetical protein(15)	NA(15)	315	315	315.00
g04841_00004	g04841	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	135	159	149.40
g03434_00004	g03434	NA	caseinolytic phage protease	90	1	21	1	1	1	0	0	0	0	21	caseinolytic phage protease(21)	NA(21)	687	687	687.00
g00142_00004	g00142	recF	DNA repair and genetic recombination protein	90	1	778	1	1	1	0	0	0	0	778	DNA repair and genetic recombination protein(778)	recF(778)	1113	1113	1113.00
g02594_00004	g02594	NA	GlcNAc-PI de-N-acetylase	90	2	778	1	1	1	0	0	0	0	778	GlcNAc-PI de-N-acetylase(575):GlcNAc-PI de-N-acetylasee(203)	NA(778)	246	666	665.46
g02844_00004	g02844	NA	hypothetical protein	90	2	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	1560	1560	1560.00
g03127_00004	g03127	NA	hypothetical protein	90	1	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	546	546	546.00
g03523_00004	g03523	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	630	630	630.00
g00717_00004	g00717	NA	hypothetical protein	90	12	116	1	1	1	0	0	0	0	116	hypothetical protein(116)	NA(116)	228	285	282.54
g04539_00004	g04539	trxA	thioredoxin	90	1	4	1	1	1	0	0	0	0	4	thioredoxin(4)	trxA(4)	249	249	249.00
g03162_00004	g03162	NA	peptide methionine sulfoxide reductase	90	1	777	1	1	1	0	0	0	0	777	peptide methionine sulfoxide reductase(777)	NA(777)	510	519	510.01
g00870_00004	g00870	NA	hypothetical protein	90	6	248	1	1	1	0	0	0	0	248	hypothetical protein(248)	NA(248)	237	321	299.85
g00005_00004	g00005	upp	uracil phosphoribosyl transferase	90	1	778	1	1	1	0	0	0	0	778	uracil phosphoribosyl transferase(778)	upp(778)	630	630	630.00
g03916_00004	g03916	NA	putative phage endonuclease	90	1	3	1	1	1	0	0	0	0	3	putative phage endonuclease(3)	NA(3)	330	915	720.00
g04235_00004	g04235	NA	hypothetical protein	90	1	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	384	384	384.00
g03270_00004	g03270	argR	ArgR family transcriptional regulator	90	1	13	1	1	1	0	0	0	0	13	ArgR family transcriptional regulator(13)	argR(13)	447	447	447.00
g01912_00007	g01912	NA	Cro/CI family transcriptional regulator	90	4	3	1	1	1	0	0	0	0	3	Cro/CI family transcriptional regulator(3)	NA(3)	234	234	234.00
g01912_00010	g01912	NA	putative bacteriophage CI repressor	90	4	3	1	1	1	0	0	0	0	3	putative bacteriophage CI repressor(3)	NA(3)	372	372	372.00
g04077_00004	g04077	NA	hypothetical protein	90	1	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	1542	1542	1542.00
g04395_00004	g04395	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	306	306	306.00
g04927_00004	g04927	NA	peptidoglycan hydrolase	90	1	5	1	1	1	0	0	0	0	5	peptidoglycan hydrolase(5)	NA(5)	8274	8274	8274.00
g04024_00004	g04024	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	792	792	792.00
g03241_00004	g03241	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	465	465	465.00
g03570_00004	g03570	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	597	597	597.00
g03525_00004	g03525	dapD	tetrahydrodipicolinate N-acetyltransferase	90	1	392	1	1	1	0	0	0	0	392	tetrahydrodipicolinate N-acetyltransferase(391):maltose O-acetyltransferase(1)	dapD(391):NA(1)	480	627	626.62
g04141_00004	g04141	NA	hypothetical protein	90	1	9	1	1	1	0	0	0	0	9	hypothetical protein(9)	NA(9)	1344	1344	1344.00
g00066_00004	g00066	NA	metal-dependent phosphohydrolase	90	1	778	1	1	1	0	0	0	0	778	metal-dependent phosphohydrolase(778)	NA(778)	1215	1296	1295.90
g04403_00004	g04403	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	228	303	265.50
g02377_00004	g02377	NA	hypothetical protein	90	2	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	126	126	126.00
g02377_00005	g02377	NA	hypothetical protein	90	2	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	222	222	222.00
g03441_00004	g03441	NA	hypothetical protein	90	1	26	1	1	1	0	0	0	0	26	hypothetical protein(26)	NA(26)	684	684	684.00
g03852_00004	g03852	NA	hypothetical protein	90	1	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	879	987	960.00
g02027_00005	g02027	NA	hypothetical protein	90	3	24	1	1	1	0	0	0	0	24	hypothetical protein(24)	NA(24)	396	438	401.25
g02027_00006	g02027	NA	hypothetical protein	90	3	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	507	507	507.00
g00704_00004	g00704	cysG	precorrin-2 dehydrogenase	90	12	778	1	1	1	0	0	0	0	778	precorrin-2 dehydrogenase(778)	cysG(778)	606	609	606.88
g04228_00004	g04228	NA	hypothetical protein	90	1	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	387	387	387.00
g00024_00004	g00024	mvaK1	mevalonate kinase	90	1	778	1	1	1	0	0	0	0	778	mevalonate kinase(778)	mvaK1(778)	921	921	921.00
g02927_00006	g02927	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	354	354	354.00
g04296_00004	g04296	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	357	357	357.00
g03762_00004	g03762	NA	abortive infection bacteriophage resistance protein	90	1	2	1	1	1	0	0	0	0	2	abortive infection bacteriophage resistance protein(2)	NA(2)	1107	1107	1107.00
g03033_00004	g03033	NA	hypothetical protein	90	2	23	1	1	1	0	0	0	0	23	hypothetical protein(23)	NA(23)	201	201	201.00
g02834_00004	g02834	NA	hypothetical protein	90	1	22	1	1	1	0	0	0	0	22	hypothetical protein(22)	NA(22)	753	768	767.32
g03018_00004	g03018	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	219	219	219.00
g04275_00004	g04275	NA	hypothetical protein	90	1	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	363	363	363.00
g02871_00004	g02871	murF	putative UDP-N-acetylmuramoylalanyl-D-glutamyl-2%2C 6-diaminopimelate-- D-alanyl-D-alanyl ligase	90	2	778	1	1	1	0	0	0	0	778	putative UDP-N-acetylmuramoylalanyl-D-glutamyl-2%2C 6-diaminopimelate-- D-alanyl-D-alanyl ligase(778)	murF(778)	1356	1359	1358.87
g04775_00004	g04775	NA	hypothetical protein	90	1	33	1	1	1	0	0	0	0	33	hypothetical protein(33)	NA(33)	177	177	177.00
g03380_00004	g03380	NA	Transposase-associated ATP/GTP binding protein	90	1	13	1	1	1	0	0	0	0	13	Transposase-associated ATP/GTP binding protein(13)	NA(13)	729	729	729.00
g03701_00004	g03701	NA	hypothetical protein	90	1	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	1632	1632	1632.00
g03634_00004	g03634	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	2082	2082	2082.00
g04157_00004	g04157	NA	hypothetical protein	90	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	1311	1311	1311.00
g00085_00004	g00085	NA	peptide methionine sulfoxide reductase II	90	1	778	1	1	1	0	0	0	0	778	peptide methionine sulfoxide reductase II(778)	NA(778)	534	534	534.00
g04962_00004	g04962	NA	putative ATP/GTP-binding protein	90	1	2	1	1	1	0	0	0	0	2	putative ATP/GTP-binding protein(2)	NA(2)	2490	2490	2490.00
g04769_00004	g04769	NA	Lantibiotic macedovicin	90	1	2	1	1	1	0	0	0	0	2	Lantibiotic macedovicin(2)	NA(2)	180	180	180.00
g02342_00007	g02342	NA	hypothetical protein	90	3	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	312	312	312.00
g02795_00005	g02795	NA	hypothetical protein	90	2	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	495	849	731.00
g04750_00004	g04750	NA	hypothetical protein	90	1	27	1	1	1	0	0	0	0	27	hypothetical protein(27)	NA(27)	183	183	183.00
g00551_00004	g00551	msa	modulator of SarA%2C Msa	90	15	762	1	1	1	0	0	0	0	762	modulator of SarA%2C Msa(762)	msa(762)	180	402	400.56
g04794_00004	g04794	NA	hypothetical protein	90	1	29	1	1	1	0	0	0	0	29	hypothetical protein(29)	NA(29)	171	171	171.00
g03550_00004	g03550	NA	Toxin zeta	90	1	2	1	1	1	0	0	0	0	2	Toxin zeta(2)	NA(2)	612	612	612.00
g01918_00004	g01918	arsD	Arsenical resistance operon trans-acting repressor ArsD	90	4	8	1	1	1	0	0	0	0	8	Arsenical resistance operon trans-acting repressor ArsD(8)	arsD(8)	348	348	348.00
g04405_00004	g04405	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	303	303	303.00
g02544_00004	g02544	NA	hypothetical protein	90	2	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	411	411	411.00
g02692_00005	g02692	pre	plasmid recombination enzyme	90	2	2	1	1	1	0	0	0	0	2	plasmid recombination enzyme(2)	pre(2)	1212	1212	1212.00
g04768_00004	g04768	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	180	180	180.00
g04007_00004	g04007	NA	hypothetical protein	90	1	62	1	1	1	0	0	0	0	62	hypothetical protein(62)	NA(62)	807	807	807.00
g03896_00004	g03896	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	615	933	774.00
g03103_00004	g03103	NA	hypothetical protein	90	1	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	564	564	564.00
g01191_00007	g01191	NA	putative transcriptional regulator	90	7	43	1	1	1	0	0	0	0	43	putative transcriptional regulator(43)	NA(43)	870	885	881.86
g01191_00009	g01191	NA	putative transcriptional regulator	90	7	7	1	1	1	0	0	0	0	7	putative transcriptional regulator(7)	NA(7)	876	876	876.00
g03867_00004	g03867	prs	ribose-phosphate pyrophosphokinase	90	1	777	1	1	1	0	0	0	0	777	ribose-phosphate pyrophosphokinase(777)	prs(777)	966	969	966.00
g02992_00007	g02992	NA	hypothetical protein	90	2	9	1	1	1	0	0	0	0	9	hypothetical protein(9)	NA(9)	252	252	252.00
g00076_00004	g00076	NA	hypothetical protein	90	1	778	1	1	1	0	0	0	0	778	hypothetical protein(778)	NA(778)	237	237	237.00
g01559_00004	g01559	odhB	dihydrolipoamide succinyltransferase E2 component of 2-oxoglutarate dehydrogenase complex	90	5	776	1	1	1	0	0	0	0	776	dihydrolipoamide succinyltransferase E2 component of 2-oxoglutarate dehydrogenase complex(776)	odhB(776)	1173	1272	1269.29
g00011_00004	g00011	walR	transcriptional regulator WalR	90	1	778	1	1	1	0	0	0	0	778	transcriptional regulator WalR(778)	walR(778)	702	702	702.00
g02724_00004	g02724	NA	FtsK/SpoIIIE family cell division protein	90	2	2	1	1	1	0	0	0	0	2	FtsK/SpoIIIE family cell division protein(2)	NA(2)	1077	1077	1077.00
g03334_00004	g03334	NA	hypothetical protein	90	1	21	1	1	1	0	0	0	0	21	hypothetical protein(21)	NA(21)	411	411	411.00
g00300_00006	g00300	NA	hypothetical protein	90	30	527	1	1	1	0	0	0	0	527	hypothetical protein(527)	NA(527)	126	222	136.41
g00300_00008	g00300	NA	hypothetical protein	90	30	235	1	1	1	0	0	0	0	235	hypothetical protein(235)	NA(235)	201	204	203.99
g03023_00007	g03023	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	216	216	216.00
g00072_00004	g00072	NA	Gluconeogenesis factor	90	1	778	1	1	1	0	0	0	0	778	Gluconeogenesis factor(778)	NA(778)	996	996	996.00
g01894_00004	g01894	dauA	C4-dicarboxylic acid transporter DauA	90	4	7	1	1	1	0	0	0	0	7	C4-dicarboxylic acid transporter DauA(7)	dauA(7)	1452	1452	1452.00
g01894_00006	g01894	dauA	C4-dicarboxylic acid transporter DauA	90	4	2	1	1	1	0	0	0	0	2	C4-dicarboxylic acid transporter DauA(2)	dauA(2)	1452	1452	1452.00
g04309_00004	g04309	rbfA	ribosome-binding factor A (P15B PROTEIN)	90	1	776	1	1	1	0	0	0	0	776	ribosome-binding factor A (P15B PROTEIN)(776)	rbfA(776)	351	351	351.00
g04473_00004	g04473	NA	Holin protein	90	1	84	1	1	1	0	0	0	0	84	Holin protein(84)	NA(84)	276	276	276.00
g03647_00004	g03647	NA	hypothetical protein	90	1	15	1	1	1	0	0	0	0	15	hypothetical protein(15)	NA(15)	1953	1953	1953.00
g02539_00005	g02539	NA	hypothetical protein	90	2	10	1	1	1	0	0	0	0	10	hypothetical protein(10)	NA(10)	417	417	417.00
g02539_00006	g02539	NA	hypothetical protein	90	2	58	1	1	1	0	0	0	0	58	hypothetical protein(58)	NA(58)	324	324	324.00
g00152_00004	g00152	mvaD	mevalonate diphosphate decarboxylase	90	1	778	1	1	1	0	0	0	0	778	mevalonate diphosphate decarboxylase(778)	mvaD(778)	984	984	984.00
g01734_00004	g01734	lrpC	HTH-type transcriptional regulator LrpC	90	4	85	1	1	1	0	0	0	0	85	HTH-type transcriptional regulator LrpC(85)	lrpC(85)	378	414	391.13
g01734_00005	g01734	lrpC	HTH-type transcriptional regulator LrpC	90	4	2	1	1	1	0	0	0	0	2	HTH-type transcriptional regulator LrpC(2)	lrpC(2)	291	291	291.00
g02610_00008	g02610	NA	hypothetical protein	90	2	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	633	633	633.00
g02885_00004	g02885	csm6	CRISPR-associated protein Csm6	90	2	2	1	1	1	0	0	0	0	2	CRISPR-associated protein Csm6(2)	csm6(2)	1269	1269	1269.00
g02425_00004	g02425	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	546	561	553.50
g02423_00004	g02423	NA	putative phosphate uptake regulator	90	1	778	1	1	1	0	0	0	0	778	putative phosphate uptake regulator(778)	NA(778)	207	618	616.61
g01722_00004	g01722	NA	5'-ribonucleotide phosphohydrolase	90	1	776	1	1	1	0	0	0	0	776	5'-ribonucleotide phosphohydrolase(776)	NA(776)	441	687	685.91
g00034_00004	g00034	pgm	putative 2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase	90	1	778	1	1	1	0	0	0	0	778	putative 2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase(778)	pgm(778)	1158	1518	1517.54
g03281_00004	g03281	NA	hypothetical protein	90	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	441	441	441.00
g00500_00004	g00500	NA	hypothetical protein	90	17	777	1	1	1	0	0	0	0	777	hypothetical protein(777)	NA(777)	237	264	237.03
g04664_00004	g04664	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	210	210	210.00
g00116_00004	g00116	betA	putative choline dehydrogenase	90	1	778	1	1	1	0	0	0	0	778	putative choline dehydrogenase(778)	betA(778)	831	1719	1708.87
g02322_00004	g02322	NA	membrane protein	90	3	778	1	1	1	0	0	0	0	778	membrane protein(778)	NA(778)	354	354	354.00
g01767_00011	g01767	NA	hypothetical protein	90	4	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	930	930	930.00
g01767_00013	g01767	NA	hypothetical protein	90	4	12	1	1	1	0	0	0	0	12	hypothetical protein(12)	NA(12)	696	696	696.00
g01767_00014	g01767	NA	hypothetical protein	90	4	41	1	1	1	0	0	0	0	41	hypothetical protein(41)	NA(41)	375	585	579.88
g04290_00004	g04290	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	360	360	360.00
g04303_00004	g04303	srlB	PTS system glucitol/sorbitol-specific EIIA component	90	1	5	1	1	1	0	0	0	0	5	PTS system glucitol/sorbitol-specific EIIA component(5)	srlB(5)	354	354	354.00
g03773_00004	g03773	abcA	ABC superfamily ATP binding cassette transporter%2C ABC protein	90	1	14	1	1	1	0	0	0	0	14	ABC superfamily ATP binding cassette transporter%2C ABC protein(14)	abcA(14)	1092	1092	1092.00
g04797_00004	g04797	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	171	171	171.00
g02945_00004	g02945	NA	hypothetical protein	90	2	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	210	324	276.00
g01961_00004	g01961	NA	hypothetical protein	90	4	358	1	1	1	0	0	0	0	358	hypothetical protein(358)	NA(358)	189	198	194.15
g03748_00004	g03748	NA	zinc-binding alcohol dehydrogenase	90	1	6	1	1	1	0	0	0	0	6	zinc-binding alcohol dehydrogenase(5):oxidoreductase%2C zinc-binding dehydrogenase family(1)	NA(6)	1128	1128	1128.00
g04111_00004	g04111	pdhD	dihydrolipoamide dehydrogenase component of pyruvate dehydrogenase E3	90	1	777	1	1	1	0	0	0	0	777	dihydrolipoamide dehydrogenase component of pyruvate dehydrogenase E3(777)	pdhD(777)	693	1407	1405.16
g03080_00004	g03080	NA	hypothetical protein	90	1	10	1	1	1	0	0	0	0	10	hypothetical protein(10)	NA(10)	126	126	126.00
g04881_00004	g04881	NA	hypothetical protein	90	1	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	144	144	144.00
g01841_00004	g01841	tagB	teichoic acid biosynthesis protein B	90	4	778	1	1	1	0	0	0	0	778	teichoic acid biosynthesis protein B(778)	tagB(778)	1104	1104	1104.00
g04301_00004	g04301	NA	hypothetical protein	90	1	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	354	354	354.00
g01804_00007	g01804	NA	hypothetical protein	90	4	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	582	582	582.00
g04351_00004	g04351	NA	phage transcriptional regulator	90	1	3	1	1	1	0	0	0	0	3	phage transcriptional regulator(2):hypothetical protein(1)	NA(3)	330	330	330.00
g00017_00004	g00017	NA	haloacid dehalogenase-like hydrolase	90	1	778	1	1	1	0	0	0	0	778	haloacid dehalogenase-like hydrolase(778)	NA(778)	456	720	719.46
g02443_00004	g02443	NA	hypothetical protein	90	2	158	1	1	1	0	0	0	0	158	hypothetical protein(158)	NA(158)	534	534	534.00
g03549_00004	g03549	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	612	612	612.00
g04391_00004	g04391	NA	hypothetical protein	90	1	24	1	1	1	0	0	0	0	24	hypothetical protein(24)	NA(24)	306	306	306.00
g02994_00004	g02994	NA	hypothetical protein	90	2	30	1	1	1	0	0	0	0	30	hypothetical protein(30)	NA(30)	249	249	249.00
g03580_00004	g03580	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	594	594	594.00
g00986_00006	g00986	NA	hypothetical protein	90	5	47	1	1	1	0	0	0	0	47	hypothetical protein(47)	NA(47)	360	429	361.47
g00986_00007	g00986	NA	hypothetical protein	90	5	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	360	360	360.00
g03641_00004	g03641	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	2019	2019	2019.00
g00086_00004	g00086	NA	metallo-beta-lactamase family protein	90	1	778	1	1	1	0	0	0	0	778	metallo-beta-lactamase family protein(778)	NA(778)	1599	1725	1676.37
g02577_00004	g02577	NA	hypothetical protein	90	2	38	1	1	1	0	0	0	0	38	hypothetical protein(38)	NA(38)	693	693	693.00
g02362_00004	g02362	NA	hypothetical protein	90	3	52	1	1	1	0	0	0	0	52	hypothetical protein(52)	NA(52)	246	246	246.00
g03601_00004	g03601	NA	putative transcriptional regulator	90	1	32	1	1	1	0	0	0	0	32	putative transcriptional regulator(23):hypothetical protein(9)	NA(32)	366	573	514.78
g01239_00004	g01239	NA	hypothetical protein	90	6	43	1	1	1	0	0	0	0	43	hypothetical protein(43)	NA(43)	360	873	427.26
g03555_00004	g03555	NA	DNA-binding protein	90	1	4	1	1	1	0	0	0	0	4	DNA-binding protein(4)	NA(4)	609	609	609.00
g03855_00004	g03855	NA	glycosyl transferase family protein	90	1	50	1	1	1	0	0	0	0	50	glycosyl transferase family protein(49):hypothetical protein(1)	NA(50)	165	984	965.94
g04347_00004	g04347	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	330	330	330.00
g01905_00004	g01905	NA	hypothetical protein	90	3	40	1	1	1	0	0	0	0	40	hypothetical protein(40)	NA(40)	174	396	390.45
g01958_00005	g01958	NA	hypothetical protein	90	4	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	195	201	197.00
g01958_00006	g01958	NA	hypothetical protein	90	4	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	189	189	189.00
g04836_00004	g04836	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	162	162	162.00
g03134_00004	g03134	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	351	540	445.50
g04040_00004	g04040	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	768	768	768.00
g01542_00004	g01542	NA	alpha/beta hydrolase	90	3	777	1	1	1	0	0	0	0	777	alpha/beta hydrolase(777)	NA(777)	213	1044	1042.32
g02321_00005	g02321	NA	hypothetical protein	90	2	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	267	357	327.00
g02644_00004	g02644	pgsA	putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	90	2	775	1	1	1	0	0	0	0	775	putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase(775)	pgsA(775)	156	579	577.96
g01951_00004	g01951	NA	hypothetical protein	90	4	12	1	1	1	0	0	0	0	12	hypothetical protein(12)	NA(12)	231	234	233.75
